surat_nomor,ayat_nomor,audio_01_juhany,audio_02_qasim,audio_03_sudais,audio_04_dossari,audio_05_afasy,audio_06_yasser
20,89,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/020089.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/020089.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/020089.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/020089.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/020089.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/020089.mp3
20,90,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/020090.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/020090.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/020090.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/020090.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/020090.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/020090.mp3
20,91,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/020091.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/020091.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/020091.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/020091.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/020091.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/020091.mp3
20,92,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/020092.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/020092.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/020092.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/020092.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/020092.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/020092.mp3
20,93,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/020093.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/020093.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/020093.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/020093.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/020093.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/020093.mp3
20,94,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/020094.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/020094.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/020094.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/020094.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/020094.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/020094.mp3
20,95,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/020095.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/020095.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/020095.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/020095.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/020095.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/020095.mp3
20,96,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/020096.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/020096.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/020096.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/020096.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/020096.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/020096.mp3
20,97,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/020097.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/020097.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/020097.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/020097.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/020097.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/020097.mp3
20,98,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/020098.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/020098.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/020098.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/020098.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/020098.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/020098.mp3
20,99,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/020099.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/020099.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/020099.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/020099.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/020099.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/020099.mp3
20,100,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/020100.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/020100.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/020100.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/020100.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/020100.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/020100.mp3
20,101,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/020101.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/020101.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/020101.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/020101.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/020101.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/020101.mp3
20,102,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/020102.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/020102.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/020102.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/020102.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/020102.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/020102.mp3
20,103,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/020103.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/020103.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/020103.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/020103.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/020103.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/020103.mp3
20,104,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/020104.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/020104.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/020104.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/020104.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/020104.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/020104.mp3
20,105,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/020105.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/020105.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/020105.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/020105.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/020105.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/020105.mp3
20,106,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/020106.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/020106.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/020106.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/020106.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/020106.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/020106.mp3
20,107,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/020107.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/020107.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/020107.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/020107.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/020107.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/020107.mp3
20,108,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/020108.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/020108.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/020108.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/020108.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/020108.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/020108.mp3
20,109,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/020109.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/020109.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/020109.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/020109.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/020109.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/020109.mp3
20,110,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/020110.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/020110.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/020110.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/020110.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/020110.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/020110.mp3
20,111,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/020111.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/020111.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/020111.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/020111.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/020111.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/020111.mp3
20,112,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/020112.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/020112.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/020112.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/020112.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/020112.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/020112.mp3
20,113,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/020113.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/020113.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/020113.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/020113.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/020113.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/020113.mp3
20,114,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/020114.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/020114.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/020114.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/020114.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/020114.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/020114.mp3
20,115,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/020115.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/020115.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/020115.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/020115.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/020115.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/020115.mp3
20,116,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/020116.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/020116.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/020116.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/020116.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/020116.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/020116.mp3
20,117,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/020117.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/020117.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/020117.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/020117.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/020117.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/020117.mp3
20,118,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/020118.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/020118.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/020118.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/020118.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/020118.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/020118.mp3
20,119,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/020119.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/020119.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/020119.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/020119.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/020119.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/020119.mp3
20,120,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/020120.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/020120.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/020120.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/020120.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/020120.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/020120.mp3
20,121,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/020121.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/020121.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/020121.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/020121.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/020121.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/020121.mp3
20,122,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/020122.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/020122.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/020122.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/020122.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/020122.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/020122.mp3
20,123,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/020123.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/020123.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/020123.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/020123.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/020123.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/020123.mp3
20,124,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/020124.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/020124.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/020124.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/020124.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/020124.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/020124.mp3
20,125,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/020125.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/020125.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/020125.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/020125.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/020125.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/020125.mp3
20,126,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/020126.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/020126.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/020126.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/020126.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/020126.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/020126.mp3
20,127,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/020127.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/020127.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/020127.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/020127.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/020127.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/020127.mp3
20,128,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/020128.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/020128.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/020128.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/020128.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/020128.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/020128.mp3
20,129,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/020129.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/020129.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/020129.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/020129.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/020129.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/020129.mp3
20,130,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/020130.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/020130.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/020130.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/020130.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/020130.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/020130.mp3
20,131,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/020131.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/020131.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/020131.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/020131.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/020131.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/020131.mp3
20,132,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/020132.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/020132.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/020132.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/020132.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/020132.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/020132.mp3
20,133,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/020133.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/020133.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/020133.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/020133.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/020133.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/020133.mp3
20,134,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/020134.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/020134.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/020134.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/020134.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/020134.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/020134.mp3
20,135,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/020135.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/020135.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/020135.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/020135.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/020135.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/020135.mp3
21,1,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/021001.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/021001.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/021001.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/021001.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/021001.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/021001.mp3
21,2,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/021002.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/021002.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/021002.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/021002.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/021002.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/021002.mp3
21,3,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/021003.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/021003.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/021003.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/021003.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/021003.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/021003.mp3
21,4,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/021004.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/021004.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/021004.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/021004.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/021004.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/021004.mp3
21,5,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/021005.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/021005.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/021005.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/021005.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/021005.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/021005.mp3
21,6,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/021006.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/021006.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/021006.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/021006.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/021006.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/021006.mp3
